term;uuid;concept;type;term_uuid;term_misspelled;version
samerbetsförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;23c7e7ba-0086-5216-be8f-fcf11ae52914;True;NARVALONTOLOGI-2.0.0.157
samarbetsörmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;c8206a25-f211-5300-b203-a09fc7b77c0f;True;NARVALONTOLOGI-2.0.0.157
sammarbetesförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;f0c73e86-963b-5c82-b92a-b1b4a343bb8c;True;NARVALONTOLOGI-2.0.0.157
samarbetsfråga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;da8dd4d1-cfcf-5e87-93f9-f0bb250a9923;True;NARVALONTOLOGI-2.0.0.157
sammarbetsförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;effdfc25-0ae2-537f-bae1-04604c863137;True;NARVALONTOLOGI-2.0.0.157
samarbetasförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;83b7fadd-77c7-5338-8e89-e896d1728fb3;True;NARVALONTOLOGI-2.0.0.157
smarbetsförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;28d309e5-4fe4-5120-a16c-f00f73786944;True;NARVALONTOLOGI-2.0.0.157
samarbetsformåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;592c341a-1efa-5d72-b54d-0b1587b4f193;True;NARVALONTOLOGI-2.0.0.157
samrbetsförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;21212690-df9b-590b-8fd1-03f0563adc4e;True;NARVALONTOLOGI-2.0.0.157
samrabetsförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;6230baad-1e8c-5485-9cf2-506e315eaa88;True;NARVALONTOLOGI-2.0.0.157
samabetsförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;07e2539f-1b47-5e9c-9a4a-c9d240e9b531;True;NARVALONTOLOGI-2.0.0.157
samarbtsförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;e052e572-5e36-5cfd-906c-ec36b449522c;True;NARVALONTOLOGI-2.0.0.157
samarbetsfrömåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;b4205b72-f200-5579-9877-98e53455d63a;True;NARVALONTOLOGI-2.0.0.157
samarbetesförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;27dd4344-a1a0-561b-a574-877e287a785c;True;NARVALONTOLOGI-2.0.0.157
amarbetsförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;8fba618a-83b2-5207-92b7-766231d7e012;True;NARVALONTOLOGI-2.0.0.157
samararbetsförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;dbe44227-0cf1-5244-82d3-775d895a0297;True;NARVALONTOLOGI-2.0.0.157
samarbetsförmga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;95db4f37-6840-5646-bb7c-21307bae6e6e;True;NARVALONTOLOGI-2.0.0.157
samarbetsförmånga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;817af1d6-d142-5e37-aa32-5e3a511802a7;True;NARVALONTOLOGI-2.0.0.157
samarbetsförmågaa;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;868b7037-a20d-5c04-bf30-490a2c96d7e2;True;NARVALONTOLOGI-2.0.0.157
samarbetförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;d1f59534-5dbb-53af-945c-5b7e92b22609;True;NARVALONTOLOGI-2.0.0.157
sambarbetsförmåga;4d30a843-de41-588f-8a65-09556a006ea6;Samarbetsförmåga;FORMAGA;9449346d-fd52-5f06-8586-87c740d0fee5;True;NARVALONTOLOGI-2.0.0.157
samarbetskompentens;fb11e669-311d-5f6e-a1e3-a8117293d988;Samarbetskompetens;FORMAGA;17b1b6f4-e751-5bc1-901d-22fa0419d527;True;NARVALONTOLOGI-2.0.0.157
sammarbetskompetens;fb11e669-311d-5f6e-a1e3-a8117293d988;Samarbetskompetens;FORMAGA;f8e47846-d094-50e3-8253-15d83d84c1d9;True;NARVALONTOLOGI-2.0.0.157
samarbetvilja;4d6fc71d-5369-5796-a116-b6dbb50130ef;Samarbetsvillig;FORMAGA;6bf6c2af-b8e9-5566-80b9-b58aea7ca1eb;True;NARVALONTOLOGI-2.0.0.157
sammarbetsvilja;4d6fc71d-5369-5796-a116-b6dbb50130ef;Samarbetsvillig;FORMAGA;483297f7-39df-58fa-a181-7b3c60cccf33;True;NARVALONTOLOGI-2.0.0.157
sammarbetsvillig;4d6fc71d-5369-5796-a116-b6dbb50130ef;Samarbetsvillig;FORMAGA;3a8e4c8b-afef-5349-9c72-4e0ed8012f53;True;NARVALONTOLOGI-2.0.0.157
samarbetsvillg;4d6fc71d-5369-5796-a116-b6dbb50130ef;Samarbetsvillig;FORMAGA;16e7891b-0bf2-5094-b23b-3bd4e1fdd929;True;NARVALONTOLOGI-2.0.0.157
samarbesvillig;4d6fc71d-5369-5796-a116-b6dbb50130ef;Samarbetsvillig;FORMAGA;4f28a577-10fd-50fe-92c2-b937611215a6;True;NARVALONTOLOGI-2.0.0.157
samarbetsvilig;4d6fc71d-5369-5796-a116-b6dbb50130ef;Samarbetsvillig;FORMAGA;c707ac08-7ecb-594b-8674-340449610823;True;NARVALONTOLOGI-2.0.0.157
samarbetvillig;4d6fc71d-5369-5796-a116-b6dbb50130ef;Samarbetsvillig;FORMAGA;8fde044b-e4d1-5c29-b5d9-4302f73e451b;True;NARVALONTOLOGI-2.0.0.157
sammarbetsvillighet;4d6fc71d-5369-5796-a116-b6dbb50130ef;Samarbetsvillig;FORMAGA;830aa4dd-8234-57b9-887d-a10e9353a579;True;NARVALONTOLOGI-2.0.0.157
seviceanda;54b13f4a-caf5-5651-9770-cdcf41c29490;Serviceanda;FORMAGA;c9aef3f1-c6b6-5717-966b-497848aa1bc1;True;NARVALONTOLOGI-2.0.0.157
serviceandra;54b13f4a-caf5-5651-9770-cdcf41c29490;Serviceanda;FORMAGA;14fd908d-133e-5e3e-98c5-41df6e18eda9;True;NARVALONTOLOGI-2.0.0.157
serviseinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;0a8183c4-359d-5072-bb3d-1cde905ed7c5;True;NARVALONTOLOGI-2.0.0.157
serviceinnriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;5c5d42e0-9d6a-57dc-afaf-1197302b75bb;True;NARVALONTOLOGI-2.0.0.157
serviceinrktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;1efe86aa-bb3f-5c35-aeba-fc019b6abacb;True;NARVALONTOLOGI-2.0.0.157
serviceinriktiad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;74adb280-2297-5e6d-9c38-f7e9c5673b50;True;NARVALONTOLOGI-2.0.0.157
serviceiniktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;50b7ba30-b603-58fe-93b4-c34530a9dd38;True;NARVALONTOLOGI-2.0.0.157
sericeinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;6d23e9e7-2572-54d7-8603-a4509e7af7d3;True;NARVALONTOLOGI-2.0.0.157
seriviceinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;fad17fab-5068-5ce6-86fc-198f4bd58c58;True;NARVALONTOLOGI-2.0.0.157
servicesinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;2ea323d6-b8b9-5172-9a74-f56773024eca;True;NARVALONTOLOGI-2.0.0.157
servisinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;480e3c4f-e28c-5775-95f6-d94c5f8b87fe;True;NARVALONTOLOGI-2.0.0.157
servceinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;7b02db39-988e-5563-9726-567295d186b0;True;NARVALONTOLOGI-2.0.0.157
serivceinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;ff81ecc6-be8e-5f2d-b606-7e3d18aab96d;True;NARVALONTOLOGI-2.0.0.157
serviceinrikad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;84ffce17-a521-5fb7-924f-10270387b581;True;NARVALONTOLOGI-2.0.0.157
serviceintiktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;cbe86df3-19aa-50c3-afb1-ad265255f0e8;True;NARVALONTOLOGI-2.0.0.157
serviceintriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;178506cd-6ca1-587e-b3d1-3cfe6d38127e;True;NARVALONTOLOGI-2.0.0.157
servicinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;6e9713ef-5152-5513-b8b8-6f00ed369d9a;True;NARVALONTOLOGI-2.0.0.157
serviceiriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;aede113d-bf8b-5cf4-83b3-d0111444e75a;True;NARVALONTOLOGI-2.0.0.157
seviceinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;c3c74f09-33b7-567e-ae70-df8166b6dfa4;True;NARVALONTOLOGI-2.0.0.157
servieinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;243d2551-6691-51d1-b0f2-d3ca61da8d63;True;NARVALONTOLOGI-2.0.0.157
serviecinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;abe5140b-ba47-5429-9077-86165eb4b837;True;NARVALONTOLOGI-2.0.0.157
service­inriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;3f4759f6-f279-5c84-903f-55b3f0e10b71;True;NARVALONTOLOGI-2.0.0.157
seriveinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;ff3313f1-a405-53ae-a839-16ebd6701be5;True;NARVALONTOLOGI-2.0.0.157
servicerinriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;d8a1fe38-5d1d-5c86-be62-998a05198bef;True;NARVALONTOLOGI-2.0.0.157
servicenriktad;c5e671a6-7835-5c60-adb0-ddd9261365c2;Serviceinriktad;FORMAGA;d4c3bd41-dfc0-5c02-a860-9d349e0d95de;True;NARVALONTOLOGI-2.0.0.157
serviskänsla;151c54a5-3222-5cb2-9e55-d0889e8d4bf6;Servicekänsla;FORMAGA;0c96c3bf-831d-5c07-80c2-abbdacd07fa8;True;NARVALONTOLOGI-2.0.0.157
servicekkänsla;151c54a5-3222-5cb2-9e55-d0889e8d4bf6;Servicekänsla;FORMAGA;0c662b91-27a6-5b7c-9cd8-539224ecb215;True;NARVALONTOLOGI-2.0.0.157
servciekänsla;151c54a5-3222-5cb2-9e55-d0889e8d4bf6;Servicekänsla;FORMAGA;c3d6331e-7378-50c9-a96b-515f7005c37b;True;NARVALONTOLOGI-2.0.0.157
sevicekänsla;151c54a5-3222-5cb2-9e55-d0889e8d4bf6;Servicekänsla;FORMAGA;a60f3655-3690-5592-8cdb-34caa2dcd08c;True;NARVALONTOLOGI-2.0.0.157
servickänsla;151c54a5-3222-5cb2-9e55-d0889e8d4bf6;Servicekänsla;FORMAGA;1fdc381b-73ff-5f10-b4ae-b3c4f7d87cbd;True;NARVALONTOLOGI-2.0.0.157
servicekänska;151c54a5-3222-5cb2-9e55-d0889e8d4bf6;Servicekänsla;FORMAGA;1b6ec53e-33bf-509e-941b-d5514fd467d5;True;NARVALONTOLOGI-2.0.0.157
serviekänsla;151c54a5-3222-5cb2-9e55-d0889e8d4bf6;Servicekänsla;FORMAGA;d66323ee-f0e5-535c-a685-07e95b5d137a;True;NARVALONTOLOGI-2.0.0.157
servicekännsla;151c54a5-3222-5cb2-9e55-d0889e8d4bf6;Servicekänsla;FORMAGA;540667c4-9185-5ccf-9d37-6638ab05f3ca;True;NARVALONTOLOGI-2.0.0.157
serviceskänsla;151c54a5-3222-5cb2-9e55-d0889e8d4bf6;Servicekänsla;FORMAGA;f779cca8-9390-50e6-8ddd-ae2e2947e52c;True;NARVALONTOLOGI-2.0.0.157
serivceminded;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;59663038-4a59-5db6-9644-14932c23c97f;True;NARVALONTOLOGI-2.0.0.157
servisminded;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;94c3bea2-430f-53d5-9f21-c57c925044a6;True;NARVALONTOLOGI-2.0.0.157
servicemided;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;d46a4a99-214e-5116-810e-ef5df2cdfc06;True;NARVALONTOLOGI-2.0.0.157
servicemainded;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;baf85d4a-bf27-559e-b215-7cfc14d5bed1;True;NARVALONTOLOGI-2.0.0.157
servceminded;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;c2c98a44-31e0-54a2-b134-61db6da756fd;True;NARVALONTOLOGI-2.0.0.157
sevice-minded;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;7a86a95c-50d0-5911-b755-9ac9fd1f4111;True;NARVALONTOLOGI-2.0.0.157
seviceminded;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;3da64f04-b9da-50b8-908e-1dbd2f8a2a5f;True;NARVALONTOLOGI-2.0.0.157
servicemidned;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;d2b034a8-0178-5124-a14f-08a14685fb79;True;NARVALONTOLOGI-2.0.0.157
servicminded;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;fd05921a-11be-5c3e-a2d7-0548461e4d4b;True;NARVALONTOLOGI-2.0.0.157
servicemindad;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;f72fd4df-2ea8-53e2-8d58-262156e9bb47;True;NARVALONTOLOGI-2.0.0.157
servieminded;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;8b8d4001-aa2d-5252-a753-e644dfcfa5b8;True;NARVALONTOLOGI-2.0.0.157
servicesminded;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;d9e93171-57e2-5ec0-a978-9df9240b8937;True;NARVALONTOLOGI-2.0.0.157
servicemined;ca682e19-a740-5dad-9c6b-02cea0f8a62a;Serviceminded;FORMAGA;fe870997-bfb8-5fb5-852f-1ff8554b1d8c;True;NARVALONTOLOGI-2.0.0.157
servicetänkade;1080e9df-21c0-54e9-be0f-f6c3491702da;Servicetänk;FORMAGA;4b730edc-d092-5656-a1a4-b3f232c4d846;True;NARVALONTOLOGI-2.0.0.157
simultansförmåga;db1f0638-cf71-586c-a6ab-0dc448a287d7;Simultanförmåga;FORMAGA;d81c76f1-ce24-52f9-8399-69a83f19bddc;True;NARVALONTOLOGI-2.0.0.157
självdiciplin;e09a1e3b-7c18-546d-a7fb-a955074275d2;Självdisciplin;FORMAGA;2a1a0e23-28f9-5247-b66b-aff13eaf69a5;True;NARVALONTOLOGI-2.0.0.157
självdisiplin;e09a1e3b-7c18-546d-a7fb-a955074275d2;Självdisciplin;FORMAGA;4e713d3b-c60b-59d7-aac7-d5d7ac835e53;True;NARVALONTOLOGI-2.0.0.157
självidiciplin;e09a1e3b-7c18-546d-a7fb-a955074275d2;Självdisciplin;FORMAGA;cb0c7bac-91da-58ab-b32c-97eb3176c00a;True;NARVALONTOLOGI-2.0.0.157
självdiciplinerad;e09a1e3b-7c18-546d-a7fb-a955074275d2;Självdisciplin;FORMAGA;81f8b2e4-3d9c-55ad-a5fe-cffa569c9a87;True;NARVALONTOLOGI-2.0.0.157
självående;56c4ece7-4e1c-51b4-b310-5f0f5f3404c8;Självgående;FORMAGA;53bf88b9-2b46-5f89-96ce-eb8f82df9fa8;True;NARVALONTOLOGI-2.0.0.157
sjävlgående;56c4ece7-4e1c-51b4-b310-5f0f5f3404c8;Självgående;FORMAGA;ca618be6-de1e-5aaf-962c-6d061a46696d;True;NARVALONTOLOGI-2.0.0.157
själgående;56c4ece7-4e1c-51b4-b310-5f0f5f3404c8;Självgående;FORMAGA;a032cf34-1d97-59bf-b9e2-0d02190e1b8a;True;NARVALONTOLOGI-2.0.0.157
självågende;56c4ece7-4e1c-51b4-b310-5f0f5f3404c8;Självgående;FORMAGA;a2252063-a382-55ec-a81a-6f2b8c159a24;True;NARVALONTOLOGI-2.0.0.157
sjävgående;56c4ece7-4e1c-51b4-b310-5f0f5f3404c8;Självgående;FORMAGA;870ca59c-552f-52c7-8e24-e426b1e0d43f;True;NARVALONTOLOGI-2.0.0.157
självgånde;56c4ece7-4e1c-51b4-b310-5f0f5f3404c8;Självgående;FORMAGA;9541d8be-1a6a-5101-94f7-21443dae20b1;True;NARVALONTOLOGI-2.0.0.157
själinsikt;e4ca49de-8fde-5bb7-8415-c0dfd78f7fb0;Självinsikt;FORMAGA;ae102e58-5309-54d0-855d-8328e050a87a;True;NARVALONTOLOGI-2.0.0.157
själkännedom;e4ca49de-8fde-5bb7-8415-c0dfd78f7fb0;Självinsikt;FORMAGA;a15155f2-b161-519a-b979-a6e2edc86d69;True;NARVALONTOLOGI-2.0.0.157
självstendig;c0764871-d17c-5c8a-a7df-d30689254a89;Självständig;FORMAGA;f1e31cd6-6a75-5e73-a6be-0c47d027bcd1;True;NARVALONTOLOGI-2.0.0.157
sjävständig;c0764871-d17c-5c8a-a7df-d30689254a89;Självständig;FORMAGA;aea52f6e-72d7-5c2f-8a5f-c1daafb1c099;True;NARVALONTOLOGI-2.0.0.157
sjävlständig;c0764871-d17c-5c8a-a7df-d30689254a89;Självständig;FORMAGA;c71eb43b-545d-5d08-98e3-a03bbfebdd21;True;NARVALONTOLOGI-2.0.0.157
sjölvstendig;c0764871-d17c-5c8a-a7df-d30689254a89;Självständig;FORMAGA;d5806d4e-4d2a-57ee-9b89-2e699abd0e5e;True;NARVALONTOLOGI-2.0.0.157
jälvständigt;c0764871-d17c-5c8a-a7df-d30689254a89;Självständig;FORMAGA;ff8ee1b1-5e03-5dec-b618-0e1e33aa5278;True;NARVALONTOLOGI-2.0.0.157
självständing;c0764871-d17c-5c8a-a7df-d30689254a89;Självständig;FORMAGA;55205e95-c85f-5dfd-8799-ca5ee7c92515;True;NARVALONTOLOGI-2.0.0.157
sjelvstendig;c0764871-d17c-5c8a-a7df-d30689254a89;Självständig;FORMAGA;17bc47bb-a2a0-5ea0-bd39-705d6e76c20f;True;NARVALONTOLOGI-2.0.0.157
själstendig;c0764871-d17c-5c8a-a7df-d30689254a89;Självständig;FORMAGA;5b13ee55-b84e-5d62-8240-841c6b072d4c;True;NARVALONTOLOGI-2.0.0.157
sjlvstendig;c0764871-d17c-5c8a-a7df-d30689254a89;Självständig;FORMAGA;0a10295a-0357-5085-827f-a6481665eb13;True;NARVALONTOLOGI-2.0.0.157
självstädig;c0764871-d17c-5c8a-a7df-d30689254a89;Självständig;FORMAGA;9de7262c-8c9e-5c75-894f-98aa13667aae;True;NARVALONTOLOGI-2.0.0.157
själständig;c0764871-d17c-5c8a-a7df-d30689254a89;Självständig;FORMAGA;07413c66-79f4-5930-8db9-b025a8ecbed3;True;NARVALONTOLOGI-2.0.0.157
sjølvstendig;c0764871-d17c-5c8a-a7df-d30689254a89;Självständig;FORMAGA;4b7e3d46-9b4f-5a26-ade7-893644dd81aa;True;NARVALONTOLOGI-2.0.0.157
skojjfrisk;0d3b51ab-5562-5533-97ed-5b901daad565;Skojfrisk;FORMAGA;075fba40-a1bb-5f32-bd12-3950671c46d2;True;NARVALONTOLOGI-2.0.0.157
snill;e078eeef-a185-5875-ad3a-b4620d53179c;Snäll;FORMAGA;93650a2f-47ce-5866-9708-58efad130bcb;True;NARVALONTOLOGI-2.0.0.157
socil;c5ba4f01-e5e5-55d4-ba74-fc29733fa192;Social;FORMAGA;2175acb0-ac07-52c8-9538-6922781a27ab;True;NARVALONTOLOGI-2.0.0.157
sociall;c5ba4f01-e5e5-55d4-ba74-fc29733fa192;Social;FORMAGA;46ab9384-2fd8-5c09-926f-2a3594718a0d;True;NARVALONTOLOGI-2.0.0.157
soical;c5ba4f01-e5e5-55d4-ba74-fc29733fa192;Social;FORMAGA;381a402d-dcb8-586f-adf7-9fa99bd370e7;True;NARVALONTOLOGI-2.0.0.157
socail;c5ba4f01-e5e5-55d4-ba74-fc29733fa192;Social;FORMAGA;ac100461-a8f4-5fdc-ae3f-751deecabfdc;True;NARVALONTOLOGI-2.0.0.157
socal;c5ba4f01-e5e5-55d4-ba74-fc29733fa192;Social;FORMAGA;9a840a09-91eb-5c99-95ff-c40b2807265a;True;NARVALONTOLOGI-2.0.0.157
sosial;c5ba4f01-e5e5-55d4-ba74-fc29733fa192;Social;FORMAGA;71be3912-9e3d-5f5f-bd80-b29208447f5a;True;NARVALONTOLOGI-2.0.0.157
stategisk;d7c3141d-0160-5e92-976a-29618f364472;Strategisk;FORMAGA;b61187ee-fc06-55c7-879f-0ad575eee5ab;True;NARVALONTOLOGI-2.0.0.157
startegisk;d7c3141d-0160-5e92-976a-29618f364472;Strategisk;FORMAGA;0deb7fc9-55f9-5e2b-9bc7-6255c44a370e;True;NARVALONTOLOGI-2.0.0.157
stesstålig;9fee5e6d-01f4-5380-b14f-3f245923d29b;Stresstålig;FORMAGA;76e290b9-2c80-52a6-9503-a456d2a1312a;True;NARVALONTOLOGI-2.0.0.157
sresstålig;9fee5e6d-01f4-5380-b14f-3f245923d29b;Stresstålig;FORMAGA;bf550d7b-fc32-519c-a749-73d7f29a20fd;True;NARVALONTOLOGI-2.0.0.157
stressålig;9fee5e6d-01f4-5380-b14f-3f245923d29b;Stresstålig;FORMAGA;09cfb8c0-58db-5f0e-a799-f0853c67b591;True;NARVALONTOLOGI-2.0.0.157
stersstålig;9fee5e6d-01f4-5380-b14f-3f245923d29b;Stresstålig;FORMAGA;f40fee97-61f3-5de6-83d9-983273cd18df;True;NARVALONTOLOGI-2.0.0.157
stressstålig;9fee5e6d-01f4-5380-b14f-3f245923d29b;Stresstålig;FORMAGA;4f62fba0-7725-5d83-bed1-2a2501e54121;True;NARVALONTOLOGI-2.0.0.157
stresstållig;9fee5e6d-01f4-5380-b14f-3f245923d29b;Stresstålig;FORMAGA;c24ded70-f152-5418-abf6-830e0b18f978;True;NARVALONTOLOGI-2.0.0.157
strestålig;9fee5e6d-01f4-5380-b14f-3f245923d29b;Stresstålig;FORMAGA;3db32a6f-e9e1-5bc8-8927-f963996c5737;True;NARVALONTOLOGI-2.0.0.157
strsstålig;9fee5e6d-01f4-5380-b14f-3f245923d29b;Stresstålig;FORMAGA;52ff20cd-0df5-5805-80e9-50a9b6b9e2cd;True;NARVALONTOLOGI-2.0.0.157
tresstålig;9fee5e6d-01f4-5380-b14f-3f245923d29b;Stresstålig;FORMAGA;7a3576f8-cb55-5797-be9a-a940d084a7c2;True;NARVALONTOLOGI-2.0.0.157
stresståligthet;9fee5e6d-01f4-5380-b14f-3f245923d29b;Stresstålig;FORMAGA;2defa00e-6be9-5f0f-89f9-91e6331f70c1;True;NARVALONTOLOGI-2.0.0.157
stesstålighet;9fee5e6d-01f4-5380-b14f-3f245923d29b;Stresstålig;FORMAGA;027b6076-08d5-563c-bc74-416fb881d15a;True;NARVALONTOLOGI-2.0.0.157
strukterad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;a23f063e-cc59-5ef7-99a0-589c1d9fe914;True;NARVALONTOLOGI-2.0.0.157
strukurerad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;67f753b8-5f94-5cac-8910-5a1f09c2da80;True;NARVALONTOLOGI-2.0.0.157
struktrerad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;82865d1b-e32a-5f15-9b8c-99541b9d7cd7;True;NARVALONTOLOGI-2.0.0.157
strukturerarad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;26b24ef7-8bc3-5520-b346-0d19b9cc4c1d;True;NARVALONTOLOGI-2.0.0.157
strukturerrad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;b35692b4-7f19-509b-bc77-60734e47ac31;True;NARVALONTOLOGI-2.0.0.157
struktuerad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;786fc6a0-1668-54f0-89ac-5aef7a2d29c4;True;NARVALONTOLOGI-2.0.0.157
strukuterad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;f0bc2998-f2f0-5ae2-b7c3-4d036f5901dc;True;NARVALONTOLOGI-2.0.0.157
struktuterad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;32811afa-ca6a-5997-b23e-080c3b50e93c;True;NARVALONTOLOGI-2.0.0.157
strukturerard;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;da19b819-c00f-5aad-9b1d-b9789d0ccbd1;True;NARVALONTOLOGI-2.0.0.157
srukturerad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;43908f3b-898d-591d-8a1c-e2301f077cb6;True;NARVALONTOLOGI-2.0.0.157
strukturererad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;26d3e593-41c7-529f-8656-5cac088d5026;True;NARVALONTOLOGI-2.0.0.157
strutkurerad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;f97b3a06-676d-55ef-afdc-1406d2b4e014;True;NARVALONTOLOGI-2.0.0.157
struktuererad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;855e1088-5f5c-5eee-9b64-8ff75b23d2f1;True;NARVALONTOLOGI-2.0.0.157
strukrurerad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;7a1f264d-8869-5882-ab26-f9763ff626fb;True;NARVALONTOLOGI-2.0.0.157
sturkturerad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;dff55a21-4beb-5325-a683-66890ed7c19a;True;NARVALONTOLOGI-2.0.0.157
struktrurerad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;120430d6-0fc6-54d2-93db-2f8562ae5391;True;NARVALONTOLOGI-2.0.0.157
strkturerad;4417bdc8-1713-5e37-9a5b-d26d33db9ba8;Strukturerad;FORMAGA;891624d0-e0a8-5b25-90f7-ae40daf9743a;True;NARVALONTOLOGI-2.0.0.157
